"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PfIT_130033700","PfIT_130033700-t41_1","1108","Plasmodium falciparum IT","PfIT_13:1,209,699..1,211,216(-)","PFIT_1327700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130033800","PfIT_130033800-t41_1","704","Plasmodium falciparum IT","PfIT_13:1,213,031..1,215,985(-)","PFIT_1327800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.1.1.5 (Lysophospholipase)"
"PfIT_130034800","PfIT_130034800-t41_1","327","Plasmodium falciparum IT","PfIT_13:1,261,217..1,267,131(+)","PFIT_1328800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130034900","PfIT_130034900-t41_1","1439","Plasmodium falciparum IT","PfIT_13:1,268,118..1,269,035(-)","PFIT_1328900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130035800","PfIT_130035800-t41_1","924","Plasmodium falciparum IT","PfIT_13:1,294,040..1,296,130(+)","PFIT_1329800","10","N/A","N/A","GO:0005515;GO:0004842","protein binding;ubiquitin-protein transferase activity","GO:0045721","negative regulation of gluconeogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130036100","PfIT_130036100-t41_1","1014","Plasmodium falciparum IT","PfIT_13:1,303,598..1,305,884(+)","PFIT_1330200","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130036800","PfIT_130036800-t41_1","979","Plasmodium falciparum IT","PfIT_13:1,322,855..1,324,825(+)","PFIT_1330800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130037000","PfIT_130037000-t41_1","772","Plasmodium falciparum IT","PfIT_13:1,328,078..1,330,801(-)","PFIT_1331000","10","GO:0005737","cytoplasm","GO:0005524;GO:0004812;GO:0004819;GO:0000166","ATP binding;aminoacyl-tRNA ligase activity;glutamine-tRNA ligase activity;nucleotide binding","GO:0006425;GO:0043039;GO:0006418;GO:0006412","glutaminyl-tRNA aminoacylation;tRNA aminoacylation;tRNA aminoacylation for protein translation;translation","N/A","N/A","N/A","N/A","N/A","N/A","6.1.1.18 (Glutamine--tRNA ligase)","4.2.1.134 (Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase);6.1.1.- (Ligases forming aminoacyl-tRNA and related compounds.);6.1.1.18 (Glutamine--tRNA ligase)"
"PfIT_130037900","PfIT_130037900-t41_1","1022","Plasmodium falciparum IT","PfIT_13:1,350,853..1,352,649(-)","PFIT_1331900","10","N/A","N/A","GO:0003677;GO:0008270","DNA binding;zinc ion binding","GO:0006281","DNA repair","N/A","N/A","N/A","N/A","N/A","N/A","4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)","3.1.21.2 (Deoxyribonuclease IV);4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)"
"PfIT_130038400","PfIT_130038400-t41_1","836","Plasmodium falciparum IT","PfIT_13:1,366,450..1,369,278(-)","PFIT_1332400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130038500","PfIT_130038500-t41_1","325","Plasmodium falciparum IT","PfIT_13:1,371,126..1,376,633(+)","PFIT_1332500","10","N/A","N/A","GO:0008641","ubiquitin-like modifier activating enzyme activity","GO:0006464","cellular protein modification process","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6.2.1.45 (E1 ubiquitin-activating enzyme)"
"PfIT_130038900","PfIT_130038900-t41_1","518","Plasmodium falciparum IT","PfIT_13:1,382,315..1,386,274(-)","PFIT_1332900","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130039200","PfIT_130039200-t41_1","554","Plasmodium falciparum IT","PfIT_13:1,393,893..1,397,739(+)","PFIT_1333200","10","N/A","N/A","GO:0005524","ATP binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130039600","PfIT_130039600-t41_1","1149","Plasmodium falciparum IT","PfIT_13:1,409,437..1,410,789(-)","PFIT_1333600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130039800","PfIT_130039800-t41_1","1020","Plasmodium falciparum IT","PfIT_13:1,414,277..1,416,079(-)","PFIT_1333800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130040400","PfIT_130040400-t41_1","1274","Plasmodium falciparum IT","PfIT_13:1,427,572..1,428,627(-)","PFIT_1334300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130040700","PfIT_130040700-t41_1","118","Plasmodium falciparum IT","PfIT_13:1,448,431..1,457,895(+)","PFIT_1334600","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130040900","PfIT_130040900-t41_1","1182","Plasmodium falciparum IT","PfIT_13:1,462,036..1,463,428(+)","PFIT_1334800","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130041000","PfIT_130041000-t41_1","402","Plasmodium falciparum IT","PfIT_13:1,463,663..1,468,870(-)","PFIT_1334900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130041200","PfIT_130041200-t41_1","1066","Plasmodium falciparum IT","PfIT_13:1,472,441..1,474,120(-)","PFIT_1335100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130042000","PfIT_130042000-t41_1","1538","Plasmodium falciparum IT","PfIT_13:1,489,946..1,490,425(-)","PFIT_1335900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130042300","PfIT_130042300-t41_1","724","Plasmodium falciparum IT","PfIT_13:1,498,806..1,501,842(-)","PFIT_1336200","10","GO:0005759","mitochondrial matrix","GO:0004222","metalloendopeptidase activity","GO:0006627;GO:0006508","protein processing involved in protein targeting to mitochondrion;proteolysis","N/A","N/A","N/A","N/A","N/A","N/A","3.4.24.59 (Mitochondrial intermediate peptidase)","3.4.24.59 (Mitochondrial intermediate peptidase)"
"PfIT_130042800","PfIT_130042800-t41_1","125","Plasmodium falciparum IT","PfIT_13:1,517,066..1,526,989(-)","PFIT_1336700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130044900","PfIT_130044900-t41_1","1033","Plasmodium falciparum IT","PfIT_13:1,596,253..1,598,142(+)","PFIT_1338800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130045000","PfIT_130045000-t41_1","317","Plasmodium falciparum IT","PfIT_13:1,598,371..1,604,241(-)","PFIT_1338900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130045200","PfIT_130045200-t41_1","764","Plasmodium falciparum IT","PfIT_13:1,606,352..1,609,093(+)","PFIT_1339100","10","GO:0016021","integral component of membrane","GO:0005524;GO:0016887;GO:0042626","ATP binding;ATP hydrolysis activity;ATPase-coupled transmembrane transporter activity","GO:0055085","transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.3.44 (Transferred entry: 7.6.2.2)"
"PfIT_130045300","PfIT_130045300-t41_1","1030","Plasmodium falciparum IT","PfIT_13:1,609,617..1,611,404(-)","PFIT_1339200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130045600","PfIT_130045600-t41_1","744","Plasmodium falciparum IT","PfIT_13:1,615,167..1,617,998(+)","PFIT_1339500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130046200","PfIT_130046200-t41_1","956","Plasmodium falciparum IT","PfIT_13:1,635,100..1,637,179(+)","PFIT_1340100","10","GO:0016020","membrane","GO:0005315","inorganic phosphate transmembrane transporter activity","GO:0006817","phosphate ion transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130046800","PfIT_130046800-t41_1","1111","Plasmodium falciparum IT","PfIT_13:1,647,300..1,648,805(+)","PFIT_1340700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130047500","PfIT_130047500-t41_1","729","Plasmodium falciparum IT","PfIT_13:1,668,414..1,671,296(-)","PFIT_1341400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130047700","PfIT_130047700-t41_1","1202","Plasmodium falciparum IT","PfIT_13:1,674,302..1,675,641(-)","PFIT_1341600","10","GO:0005956","protein kinase CK2 complex","GO:0019887","protein kinase regulator activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_130048200","PfIT_130048200-t41_1","57","Plasmodium falciparum IT","PfIT_13:1,689,854..1,701,340(-)","PFIT_1342100","10","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130048900","PfIT_130048900-t41_1","1031","Plasmodium falciparum IT","PfIT_13:1,729,415..1,731,199(-)","PFIT_1342800","10","N/A","N/A","GO:0070569","uridylyltransferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.7.23 (UDP-N-acetylglucosamine diphosphorylase)","2.7.7.23 (UDP-N-acetylglucosamine diphosphorylase);2.7.7.9 (UTP--glucose-1-phosphate uridylyltransferase)"
"PfIT_130049000","PfIT_130049000-t41_1","908","Plasmodium falciparum IT","PfIT_13:1,732,356..1,734,542(-)","PFIT_1342900","10","N/A","N/A","GO:0005515","protein binding","GO:0051260","protein homooligomerization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130049100","PfIT_130049100-t41_1","9","Plasmodium falciparum IT","PfIT_13:1,738,201..1,761,063(-)","PFIT_1343000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130052100","PfIT_130052100-t41_1","1159","Plasmodium falciparum IT","PfIT_13:1,886,274..1,887,593(-)","PFIT_1346000","10","GO:0009986;GO:0016021","cell surface;integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130053000","PfIT_130053000-t41_1","1054","Plasmodium falciparum IT","PfIT_13:1,916,302..1,918,263(+)","PFIT_1346900","10","N/A","N/A","GO:0003824","catalytic activity","GO:0009058","biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A","2.7.7.14 (Ethanolamine-phosphate cytidylyltransferase)","2.7.7.- (Nucleotidyltransferases.);2.7.7.14 (Ethanolamine-phosphate cytidylyltransferase)"
"PfIT_130053200","PfIT_130053200-t41_1","326","Plasmodium falciparum IT","PfIT_13:1,920,312..1,926,306(-)","PFIT_1347100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130053300","PfIT_130053300-t41_1","553","Plasmodium falciparum IT","PfIT_13:1,927,233..1,931,396(-)","PFIT_1347200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130053700","PfIT_130053700-t41_1","59","Plasmodium falciparum IT","PfIT_13:1,942,996..1,953,567(-)","PFIT_1347600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130053900","PfIT_130053900-t41_1","1233","Plasmodium falciparum IT","PfIT_13:1,960,965..1,962,513(+)","PFIT_1347800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130054400","PfIT_130054400-t41_1","1513","Plasmodium falciparum IT","PfIT_13:1,977,448..1,978,425(-)","PFIT_1348300","10","N/A","N/A","GO:0016787","hydrolase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.1.6 (Nucleoside diphosphate phosphatase)","3.6.1.6 (Nucleoside diphosphate phosphatase)"
"PfIT_130054500","PfIT_130054500-t41_1","798","Plasmodium falciparum IT","PfIT_13:1,979,566..1,982,202(-)","PFIT_1348400","10","GO:0005737","cytoplasm","GO:0005524;GO:0004812;GO:0004818;GO:0000166","ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding","GO:0006424;GO:0043039;GO:0006418;GO:0006412","glutamyl-tRNA aminoacylation;tRNA aminoacylation;tRNA aminoacylation for protein translation;translation","N/A","N/A","N/A","N/A","N/A","N/A","6.1.1.17 (Glutamate--tRNA ligase)","6.1.1.17 (Glutamate--tRNA ligase);6.1.1.18 (Glutamine--tRNA ligase)"
"PfIT_130054800","PfIT_130054800-t41_1","92","Plasmodium falciparum IT","PfIT_13:1,993,044..2,003,199(-)","PFIT_1348700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130055600","PfIT_130055600-t41_1","1402","Plasmodium falciparum IT","PfIT_13:2,018,759..2,019,661(+)","PFIT_1349500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130055700","PfIT_130055700-t41_1","919","Plasmodium falciparum IT","PfIT_13:2,020,382..2,022,514(+)","PFIT_1349600","10","N/A","N/A","GO:0008641","ubiquitin-like modifier activating enzyme activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130055800","PfIT_130055800-t41_1","599","Plasmodium falciparum IT","PfIT_13:2,022,909..2,026,436(-)","PFIT_1349700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130056000","PfIT_130056000-t41_1","1081","Plasmodium falciparum IT","PfIT_13:2,030,883..2,032,676(+)","PFIT_1349900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.1.1.62 (mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase)","2.1.1.62 (mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase)"
"PfIT_130057100","PfIT_130057100-t41_1","1464","Plasmodium falciparum IT","PfIT_13:2,073,113..2,074,142(+)","PFIT_1351000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130057200","PfIT_130057200-t41_1","1180","Plasmodium falciparum IT","PfIT_13:2,075,250..2,076,494(-)","PFIT_1351100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130057300","PfIT_130057300-t41_1","298","Plasmodium falciparum IT","PfIT_13:2,077,056..2,083,002(+)","PFIT_1351200","10","N/A","N/A","GO:0005525","GTP binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130057400","PfIT_130057400-t41_1","669","Plasmodium falciparum IT","PfIT_13:2,083,707..2,086,859(-)","PFIT_1351300","10","GO:0016021","integral component of membrane","GO:0005524;GO:0042626","ATP binding;ATPase-coupled transmembrane transporter activity","GO:0055085","transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.3.27 (Transferred entry: 7.3.2.1)"
"PfIT_130057600","PfIT_130057600-t41_1","1003","Plasmodium falciparum IT","PfIT_13:2,091,250..2,093,097(-)","PFIT_1351500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130057700","PfIT_130057700-t41_1","407","Plasmodium falciparum IT","PfIT_13:2,094,976..2,099,769(+)","PFIT_1351600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130058200","PfIT_130058200-t41_1","1046","Plasmodium falciparum IT","PfIT_13:2,121,751..2,123,808(-)","PFIT_1352100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130058500","PfIT_130058500-t41_1","1430","Plasmodium falciparum IT","PfIT_13:2,131,873..2,132,885(-)","PFIT_1352300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130058800","PfIT_130058800-t41_1","613","Plasmodium falciparum IT","PfIT_13:2,147,387..2,150,833(+)","PFIT_1352600","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130060300","PfIT_130060300-t41_1","976","Plasmodium falciparum IT","PfIT_13:2,191,585..2,193,501(+)","PFIT_1354100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130061100","PfIT_130061100-t41_1","531","Plasmodium falciparum IT","PfIT_13:2,214,100..2,217,984(-)","PFIT_1354800","10","N/A","N/A","GO:0008420","RNA polymerase II CTD heptapeptide repeat phosphatase activity","GO:0070940","dephosphorylation of RNA polymerase II C-terminal domain","N/A","N/A","N/A","N/A","N/A","N/A","3.1.3.16 (Protein-serine/threonine phosphatase)","3.1.3.16 (Protein-serine/threonine phosphatase)"
"PfIT_130062400","PfIT_130062400-t41_1","1115","Plasmodium falciparum IT","PfIT_13:2,275,799..2,277,130(-)","PFIT_1356100","10","N/A","N/A","GO:0005525;GO:0003924;GO:0003746","GTP binding;GTPase activity;translation elongation factor activity","GO:0006414","translational elongation","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.7.4 (Sulfate adenylyltransferase);3.6.5.3 (Protein-synthesizing GTPase)"
"PfIT_130063400","PfIT_130063400-t41_1","284","Plasmodium falciparum IT","PfIT_13:2,307,902..2,314,265(-)","PFIT_1357100","10","N/A","N/A","N/A","N/A","GO:0006629","lipid metabolic process","N/A","N/A","N/A","N/A","N/A","N/A","3.1.1.4 (Phospholipase A(2))","3.1.1.4 (Phospholipase A(2));3.1.1.5 (Lysophospholipase)"
"PfIT_130063900","PfIT_130063900-t41_1","997","Plasmodium falciparum IT","PfIT_13:2,328,730..2,330,589(+)","PFIT_1357600","10","N/A","N/A","GO:0008270","zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130065100","PfIT_130065100-t41_1","61","Plasmodium falciparum IT","PfIT_13:2,392,325..2,403,406(+)","PFIT_1358800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130065300","PfIT_130065300-t41_1","256","Plasmodium falciparum IT","PfIT_13:2,407,205..2,413,588(+)","PFIT_1359000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130066400","PfIT_130066400-t41_1","745","Plasmodium falciparum IT","PfIT_13:2,461,329..2,464,623(+)","PFIT_1360100","10","GO:0030127","COPII vesicle coat","GO:0008270","zinc ion binding","GO:0006888;GO:0006886","endoplasmic reticulum to Golgi vesicle-mediated transport;intracellular protein transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.24 (Mitogen-activated protein kinase)"
"PfIT_130067700","PfIT_130067700-t41_1","281","Plasmodium falciparum IT","PfIT_13:2,507,064..2,513,216(+)","PFIT_1361400","10","N/A","N/A","GO:0004198","calcium-dependent cysteine-type endopeptidase activity","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A","3.4.22.- (Cysteine endopeptidases.)","3.4.22.- (Cysteine endopeptidases.)"
"PfIT_130068000","PfIT_130068000-t41_1","291","Plasmodium falciparum IT","PfIT_13:2,521,547..2,527,738(+)","PFIT_1361700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130068200","PfIT_130068200-t41_1","427","Plasmodium falciparum IT","PfIT_13:2,537,600..2,542,754(+)","PFIT_1361900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130068300","PfIT_130068300-t41_1","606","Plasmodium falciparum IT","PfIT_13:2,543,458..2,546,938(+)","PFIT_1362000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130068800","PfIT_130068800-t41_1","828","Plasmodium falciparum IT","PfIT_13:2,558,903..2,561,633(+)","PFIT_1362500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.1.21.1 (Deoxyribonuclease I)","3.1.21.1 (Deoxyribonuclease I)"
"PfIT_130069100","PfIT_130069100-t41_1","948","Plasmodium falciparum IT","PfIT_13:2,567,217..2,570,762(+)","PFIT_1362800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130069400","PfIT_130069400-t41_1","842","Plasmodium falciparum IT","PfIT_13:2,580,587..2,583,043(+)","PFIT_1363100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.2.1.18 (Exo-alpha-sialidase)"
"PfIT_130069600","PfIT_130069600-t41_1","609","Plasmodium falciparum IT","PfIT_13:2,591,265..2,594,726(-)","PFIT_1363300","10","N/A","N/A","GO:0005524;GO:0004386;GO:0003676","ATP binding;helicase activity;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.4.13 (RNA helicase)","2.7.7.8 (Polyribonucleotide nucleotidyltransferase);2.8.1.7 (Cysteine desulfurase);3.1.1.96 (D-aminoacyl-tRNA deacylase);3.4.22.44 (Nuclear-inclusion-a endopeptidase);3.6.1.15 (Nucleoside-triphosphate phosphatase);3.6.1.3 (Deleted entry);3.6.4.13 (RNA helicase)"
"PfIT_130069700","PfIT_130069700-t41_1","95","Plasmodium falciparum IT","PfIT_13:2,597,142..2,606,939(+)","PFIT_1363400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130069900","PfIT_130069900-t41_1","788","Plasmodium falciparum IT","PfIT_13:2,610,867..2,613,518(+)","PFIT_1363600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1.1.1.21 (Aldose reductase)","1.1.1.21 (Aldose reductase)"
"PfIT_130070600","PfIT_130070600-t41_1","1041","Plasmodium falciparum IT","PfIT_13:2,628,228..2,629,991(-)","PFIT_1364400","10","N/A","N/A","GO:0008641","ubiquitin-like modifier activating enzyme activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.7.80 (Molybdopterin-synthase adenylyltransferase);2.8.1.11 (Molybdopterin synthase sulfurtransferase);6.2.1.45 (E1 ubiquitin-activating enzyme)"
"PfIT_130071500","PfIT_130071500-t41_1","46","Plasmodium falciparum IT","PfIT_13:2,651,176..2,664,848(-)","PFIT_1365300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130071600","PfIT_130071600-t41_1","552","Plasmodium falciparum IT","PfIT_13:2,667,421..2,671,305(-)","PFIT_1365400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130072400","PfIT_130072400-t41_1","1164","Plasmodium falciparum IT","PfIT_13:2,693,578..2,694,876(+)","PFIT_1366100","10","GO:0005685","U1 snRNP","GO:0030619;GO:0003676","U1 snRNA binding;nucleic acid binding","GO:0000398","mRNA splicing, via spliceosome","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130072700","PfIT_130072700-t41_1","670","Plasmodium falciparum IT","PfIT_13:2,699,884..2,703,027(+)","PFIT_1366400","10","N/A","N/A","GO:0003723","RNA binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130073100","PfIT_130073100-t41_1","607","Plasmodium falciparum IT","PfIT_13:2,713,483..2,716,965(+)","PFIT_1366800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130073200","PfIT_130073200-t41_1","965","Plasmodium falciparum IT","PfIT_13:2,718,688..2,720,637(+)","PFIT_1366900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130074000","PfIT_130074000-t41_1","1059","Plasmodium falciparum IT","PfIT_13:2,739,545..2,741,254(-)","PFIT_1367700","10","N/A","N/A","GO:0005347","ATP transmembrane transporter activity","GO:0055085","transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130074100","PfIT_130074100-t41_1","367","Plasmodium falciparum IT","PfIT_13:2,743,109..2,748,250(-)","PFIT_1367800","10","N/A","N/A","GO:0003677;GO:0004518","DNA binding;nuclease activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.1.21.1 (Deoxyribonuclease I)","3.1.21.1 (Deoxyribonuclease I)"
"PfIT_130074400","PfIT_130074400-t41_1","1089","Plasmodium falciparum IT","PfIT_13:2,758,675..2,760,258(-)","PFIT_1368100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130074800","PfIT_130074800-t41_1","637","Plasmodium falciparum IT","PfIT_13:2,781,870..2,785,427(+)","PFIT_1368500","10","GO:0005846","nuclear cap binding complex","GO:0000339","RNA cap binding","GO:0045292;GO:0051028","mRNA cis splicing, via spliceosome;mRNA transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_130074900","PfIT_130074900-t41_1","780","Plasmodium falciparum IT","PfIT_13:2,786,126..2,788,831(-)","PFIT_1368600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
