"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PF3D7_1405300","PF3D7_1405300.1","1628","Plasmodium falciparum 3D7","Pf3D7_14_v3:181,855..185,353(+)","PF3D7_1405300","10","N/A","N/A","GO:0003896","DNA primase activity","GO:0006260;GO:0006269","DNA replication;DNA replication, synthesis of RNA primer","GO:0005759;GO:0005634","mitochondrial matrix;nucleus","GO:0003896;GO:0003887;GO:0003682","DNA primase activity;DNA-directed DNA polymerase activity;chromatin binding","GO:0006264;GO:0031297;GO:0009411;GO:0019985","mitochondrial DNA replication;replication fork processing;response to UV;translesion synthesis","N/A","N/A"
"PF3D7_1405400","PF3D7_1405400.1","948","Plasmodium falciparum 3D7","Pf3D7_14_v3:185,138..190,524(-)","PF3D7_1405400","10","N/A","N/A","GO:0005524;GO:0030983","ATP binding;mismatched DNA binding","GO:0006298","mismatch repair","GO:0020011;GO:0000228;GO:0000795","apicoplast;nuclear chromosome;synaptonemal complex","GO:0008094","ATP-dependent activity, acting on DNA","GO:0000710;GO:0007131;GO:0000712","meiotic mismatch repair;reciprocal meiotic recombination;resolution of meiotic recombination intermediates","N/A","N/A"
"PF3D7_1405500","PF3D7_1405500.1","2901","Plasmodium falciparum 3D7","Pf3D7_14_v3:190,754..192,994(+)","PF3D7_1405500","10","N/A","N/A","GO:0005524","ATP binding","N/A","N/A","GO:0005737","cytoplasm","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A"
"PF3D7_1405600","PF3D7_1405600.1","4133","Plasmodium falciparum 3D7","Pf3D7_14_v3:192,727..194,345(-)","PF3D7_1405600","10","N/A","N/A","GO:0016491;GO:0004748","oxidoreductase activity;ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","GO:0009263;GO:0055114","deoxyribonucleotide biosynthetic process;oxidation-reduction process","GO:0005622;GO:0005971","intracellular;ribonucleoside-diphosphate reductase complex","GO:0004748","ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","GO:0009263","deoxyribonucleotide biosynthetic process","1.17.4.1 (Ribonucleoside-diphosphate reductase)","1.17.4.1 (Ribonucleoside-diphosphate reductase)"
"PF3D7_1405700","PF3D7_1405700.1","2367","Plasmodium falciparum 3D7","Pf3D7_14_v3:196,106..199,602(-)","PF3D7_1405700","10","GO:0016021","integral component of membrane","GO:0008270","zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1405800","PF3D7_1405800.1","1752","Plasmodium falciparum 3D7","Pf3D7_14_v3:200,101..204,702(-)","PF3D7_1405800","10","GO:0005654","nucleoplasm","GO:0005515","protein binding","GO:0000466;GO:0006364;GO:0042254","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);rRNA processing;ribosome biogenesis","GO:0070545;GO:0030687","PeBoW complex;preribosome, large subunit precursor","GO:0043021","ribonucleoprotein complex binding","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","N/A","N/A"
"PF3D7_1405900","PF3D7_1405900.1","1516","Plasmodium falciparum 3D7","Pf3D7_14_v3:204,930..209,333(+)","PF3D7_1405900","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0003723;GO:0003729","RNA binding;mRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1406000","PF3D7_1406000.1","6094","Plasmodium falciparum 3D7","Pf3D7_14_v3:210,252..211,328(+)","PF3D7_1406000","10","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0003723;GO:0003729;GO:0003676","RNA binding;mRNA binding;nucleic acid binding","GO:0006396;GO:0008380;GO:0006397","RNA processing;RNA splicing;mRNA processing","N/A","N/A","GO:0003723;GO:0003729","RNA binding;mRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1406300","PF3D7_1406300.1","3319","Plasmodium falciparum 3D7","Pf3D7_14_v3:227,948..230,574(+)","PF3D7_1406300","10","N/A","N/A","GO:0008081","phosphoric diester hydrolase activity","GO:0006629","lipid metabolic process","GO:0005829;GO:0020020;GO:0020003","cytosol;food vacuole;symbiont-containing vacuole","GO:0008889;GO:0008081","glycerophosphodiester phosphodiesterase activity;phosphoric diester hydrolase activity","GO:0046475;GO:0006644","glycerophospholipid catabolic process;phospholipid metabolic process","3.1.4.46 (Glycerophosphodiester phosphodiesterase)","3.1.4.46 (Glycerophosphodiester phosphodiesterase)"
"PF3D7_1406500","PF3D7_1406500.1","942","Plasmodium falciparum 3D7","Pf3D7_14_v3:233,001..237,744(-)","PF3D7_1406500","10","GO:0005737;GO:0016459","cytoplasm;myosin complex","GO:0005524;GO:0003779;GO:0005516;GO:0003774;GO:0005515","ATP binding;actin binding;calmodulin binding;cytoskeletal motor activity;protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1406600","PF3D7_1406600.1","1153","Plasmodium falciparum 3D7","Pf3D7_14_v3:238,872..244,318(+)","PF3D7_1406600","10","N/A","N/A","GO:0005524;GO:0016887","ATP binding;ATP hydrolysis activity","GO:0019538","protein metabolic process","GO:0020011;GO:0005737;GO:0009368","apicoplast;cytoplasm;endopeptidase Clp complex","GO:0005524;GO:0016887;GO:0005515;GO:0004252","ATP binding;ATP hydrolysis activity;protein binding;serine-type endopeptidase activity","GO:0051301;GO:0034605;GO:0009657;GO:0006986","cell division;cellular response to heat;plastid organization;response to unfolded protein","3.4.21.92 (Endopeptidase Clp)","3.4.21.92 (Endopeptidase Clp)"
"PF3D7_1406700","PF3D7_1406700.1","5477","Plasmodium falciparum 3D7","Pf3D7_14_v3:244,331..246,273(+)","PF3D7_1406700","10","GO:0005829;GO:0030904","cytosol;retromer complex","GO:0004721","phosphoprotein phosphatase activity","GO:0042147","retrograde transport, endosome to Golgi","GO:0005737;GO:0005768;GO:0030904","cytoplasm;endosome;retromer complex","GO:0008565","obsolete protein transporter activity","GO:0006886;GO:0042147","intracellular protein transport;retrograde transport, endosome to Golgi","N/A","3.1.-.- (Acting on ester bonds.);3.1.3.3 (Phosphoserine phosphatase);3.1.4.- (Phosphoric diester hydrolases.)"
"PF3D7_1406800","PF3D7_1406800.1","4773","Plasmodium falciparum 3D7","Pf3D7_14_v3:246,052..249,607(-)","PF3D7_1406800","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0009986;GO:0070258;GO:0032991","cell surface;inner membrane pellicle complex;protein-containing complex","GO:0003723;GO:0005515","RNA binding;protein binding","N/A","N/A","N/A","N/A"
"PF3D7_1406900","PF3D7_1406900.1","4021","Plasmodium falciparum 3D7","Pf3D7_14_v3:250,334..252,921(+)","PF3D7_1406900","10","GO:0009536","plastid","GO:0051539;GO:0008173;GO:0003824;GO:0051536;GO:0046872","4 iron, 4 sulfur cluster binding;RNA methyltransferase activity;catalytic activity;iron-sulfur cluster binding;metal ion binding","GO:0006364","rRNA processing","GO:0005741","mitochondrial outer membrane","N/A","N/A","GO:0070475;GO:0030488","rRNA base methylation;tRNA methylation","N/A","2.1.1.- (Methyltransferases.);2.1.1.192 (23S rRNA (adenine(2503)-C(2))-methyltransferase);2.1.1.224 (23S rRNA (adenine(2503)-C(8))-methyltransferase)"
"PF3D7_1407000","PF3D7_1407000.1","1248","Plasmodium falciparum 3D7","Pf3D7_14_v3:253,542..257,360(+)","PF3D7_1407000","10","GO:0016020","membrane","GO:0005515;GO:0005044","protein binding;scavenger receptor activity","N/A","N/A","GO:0015030;GO:0031428;GO:0044312;GO:0032040;GO:0020003","Cajal body;box C/D RNP complex;crystalloid;small-subunit processome;symbiont-containing vacuole","GO:0003723;GO:1990259;GO:0044877;GO:0008649","RNA binding;histone-glutamine methyltransferase activity;protein-containing complex binding;rRNA methyltransferase activity","GO:0000494;GO:1990258;GO:0031167","box C/D RNA 3'-end processing;histone glutamine methylation;rRNA methylation","1.13.11.12 (Linoleate 13S-lipoxygenase)","1.11.1.6 (Catalase);1.13.11.- (With incorporation of two atoms of oxygen.);1.13.11.12 (Linoleate 13S-lipoxygenase);1.13.11.40 (Arachidonate 8-lipoxygenase);1.4.3.- (With oxygen as acceptor.);3.4.21.84 (Limulus clotting factor C)"
"PF3D7_1407100","PF3D7_1407100.1","4424","Plasmodium falciparum 3D7","Pf3D7_14_v3:258,164..260,710(+)","PF3D7_1407100","10","N/A","N/A","GO:0003723;GO:0008168","RNA binding;methyltransferase activity","GO:0006364","rRNA processing","GO:0015030;GO:0031428;GO:0005730;GO:0005634;GO:0032040;GO:0005732","Cajal body;box C/D RNP complex;nucleolus;nucleus;small-subunit processome;sno(s)RNA-containing ribonucleoprotein complex","GO:0003723;GO:1990259;GO:0008649","RNA binding;histone-glutamine methyltransferase activity;rRNA methyltransferase activity","GO:0000494;GO:1990258;GO:0031167;GO:0006364","box C/D RNA 3'-end processing;histone glutamine methylation;rRNA methylation;rRNA processing","N/A","2.1.1.- (Methyltransferases.);2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PF3D7_1407200","PF3D7_1407200.1","4730","Plasmodium falciparum 3D7","Pf3D7_14_v3:260,615..262,717(-)","PF3D7_1407200","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1407300","PF3D7_1407300.1","2444","Plasmodium falciparum 3D7","Pf3D7_14_v3:263,070..267,617(+)","PF3D7_1407300","10","N/A","N/A","N/A","N/A","GO:0008380;GO:0006397","RNA splicing;mRNA processing","GO:0071011","precatalytic spliceosome","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1407400","PF3D7_1407400.1","5478","Plasmodium falciparum 3D7","Pf3D7_14_v3:267,209..269,438(-)","PF3D7_1407400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1407500","PF3D7_1407500.1","5963","Plasmodium falciparum 3D7","Pf3D7_14_v3:269,535..271,698(+)","PF3D7_1407500","10","N/A","N/A","GO:0008168;GO:0046982","methyltransferase activity;protein heterodimerization activity","N/A","N/A","N/A","N/A","N/A","N/A","GO:0018364;GO:0070476;GO:0042273;GO:0042274;GO:0030488","peptidyl-glutamine methylation;rRNA (guanine-N7)-methylation;ribosomal large subunit biogenesis;ribosomal small subunit biogenesis;tRNA methylation","2.1.1.32 (Transferred entry: 2.1.1.213, 2.1.1.214, 2.1.1.215 and 2.1.1.216)","2.1.1.32 (Transferred entry: 2.1.1.213, 2.1.1.214, 2.1.1.215 and 2.1.1.216)"
"PF3D7_1407600","PF3D7_1407600.1","594","Plasmodium falciparum 3D7","Pf3D7_14_v3:271,014..277,357(-)","PF3D7_1407600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1407700","PF3D7_1407700.1","3684","Plasmodium falciparum 3D7","Pf3D7_14_v3:279,176..280,673(+)","PF3D7_1407700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0070258","inner membrane pellicle complex","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1407800","PF3D7_1407800.1","3443","Plasmodium falciparum 3D7","Pf3D7_14_v3:282,209..286,187(+)","PF3D7_1407800","10","N/A","N/A","GO:0004190","aspartic-type endopeptidase activity","GO:0006508","proteolysis","GO:0020020;GO:0005634","food vacuole;nucleus","GO:0003723;GO:0004190","RNA binding;aspartic-type endopeptidase activity","GO:0042540","hemoglobin catabolic process","3.4.23.- (Aspartic endopeptidases.)","3.4.23.1 (Pepsin A);3.4.23.20 (Penicillopepsin);3.4.23.24 (Candidapepsin);3.4.23.3 (Gastricsin);3.4.23.38 (Plasmepsin I);3.4.23.39 (Plasmepsin II);3.4.23.4 (Chymosin)"
"PF3D7_1407900","PF3D7_1407900.1","3424","Plasmodium falciparum 3D7","Pf3D7_14_v3:287,116..291,277(+)","PF3D7_1407900","10","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0004190","aspartic-type endopeptidase activity","GO:0006508","proteolysis","GO:0020020","food vacuole","GO:0004190","aspartic-type endopeptidase activity","GO:0042540","hemoglobin catabolic process","3.4.23.38 (Plasmepsin I)","3.4.23.1 (Pepsin A);3.4.23.20 (Penicillopepsin);3.4.23.24 (Candidapepsin);3.4.23.3 (Gastricsin);3.4.23.38 (Plasmepsin I);3.4.23.39 (Plasmepsin II);3.4.23.4 (Chymosin)"
"PF3D7_1408000","PF3D7_1408000.1","3419","Plasmodium falciparum 3D7","Pf3D7_14_v3:292,244..295,261(+)","PF3D7_1408000","10","GO:0016020","membrane","GO:0004190","aspartic-type endopeptidase activity","GO:0006508","proteolysis","GO:0020020;GO:0005634","food vacuole;nucleus","GO:0004190","aspartic-type endopeptidase activity","GO:0042540;GO:0009410","hemoglobin catabolic process;response to xenobiotic stimulus","3.4.23.39 (Plasmepsin II)","3.4.23.1 (Pepsin A);3.4.23.20 (Penicillopepsin);3.4.23.24 (Candidapepsin);3.4.23.3 (Gastricsin);3.4.23.38 (Plasmepsin I);3.4.23.39 (Plasmepsin II);3.4.23.4 (Chymosin)"
"PF3D7_1408100","PF3D7_1408100.1","3428","Plasmodium falciparum 3D7","Pf3D7_14_v3:296,683..299,101(+)","PF3D7_1408100","10","N/A","N/A","GO:0004190;GO:0046872","aspartic-type endopeptidase activity;metal ion binding","GO:0006508","proteolysis","GO:0020020","food vacuole","GO:0004190","aspartic-type endopeptidase activity","GO:0009410","response to xenobiotic stimulus","3.4.23.- (Aspartic endopeptidases.)","3.4.23.1 (Pepsin A);3.4.23.20 (Penicillopepsin);3.4.23.24 (Candidapepsin);3.4.23.3 (Gastricsin);3.4.23.38 (Plasmepsin I);3.4.23.39 (Plasmepsin II);3.4.23.4 (Chymosin)"
"PF3D7_1408200","PF3D7_1408200.1","807","Plasmodium falciparum 3D7","Pf3D7_14_v3:300,579..306,041(-)","PF3D7_1408200","10","GO:0005634","nucleus","GO:0003677;GO:0003700","DNA binding;DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","GO:0000792;GO:0005634","heterochromatin;nucleus","GO:0003700;GO:0005515;GO:0043565","DNA-binding transcription factor activity;protein binding;sequence-specific DNA binding","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A"
"PF3D7_1408300","PF3D7_1408300.1","5786","Plasmodium falciparum 3D7","Pf3D7_14_v3:312,569..313,296(+)","PF3D7_1408300","10","GO:0005737;GO:0016021","cytoplasm;integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1408500","PF3D7_1408500.1","5467","Plasmodium falciparum 3D7","Pf3D7_14_v3:319,847..321,454(+)","PF3D7_1408500","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005634","nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1408600","PF3D7_1408600.1","5283","Plasmodium falciparum 3D7","Pf3D7_14_v3:322,243..324,322(+)","PF3D7_1408600","10","GO:0005840","ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","GO:0022627;GO:0005634","cytosolic small ribosomal subunit;nucleus","GO:0003723;GO:0003735","RNA binding;structural constituent of ribosome","GO:0000462;GO:0006412","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);translation","N/A","N/A"
"PF3D7_1408700","PF3D7_1408700.1","15","Plasmodium falciparum 3D7","Pf3D7_14_v3:324,334..347,119(-)","PF3D7_1408700","10","GO:0005634","nucleus","N/A","N/A","N/A","N/A","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0070530;GO:0004843","K63-linked polyubiquitin modification-dependent protein binding;thiol-dependent deubiquitinase","GO:0009657;GO:0071947","plastid organization;protein deubiquitination involved in ubiquitin-dependent protein catabolic process","N/A","N/A"
"PF3D7_1408800","PF3D7_1408800.1","4660","Plasmodium falciparum 3D7","Pf3D7_14_v3:348,831..350,857(+)","PF3D7_1408800","10","GO:0005882","intermediate filament","GO:0005198","structural molecule activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1408900","PF3D7_1408900.1","4216","Plasmodium falciparum 3D7","Pf3D7_14_v3:350,700..352,431(-)","PF3D7_1408900","10","N/A","N/A","GO:0003824;GO:0050660;GO:0017150","catalytic activity;flavin adenine dinucleotide binding;tRNA dihydrouridine synthase activity","GO:0055114;GO:0008033","oxidation-reduction process;tRNA processing","N/A","N/A","GO:0042781;GO:0017150","3'-tRNA processing endoribonuclease activity;tRNA dihydrouridine synthase activity","N/A","N/A","1.3.1.- (With NAD(+) or NADP(+) as acceptor.);1.3.1.89 (tRNA-dihydrouridine(47) synthase (NAD(P)(+)))","1.3.1.88 (tRNA-dihydrouridine(16/17) synthase (NAD(P)(+)));1.3.1.89 (tRNA-dihydrouridine(47) synthase (NAD(P)(+)));1.3.98.1 (Dihydroorotate oxidase (fumarate))"
"PF3D7_1409000","PF3D7_1409000.1","2940","Plasmodium falciparum 3D7","Pf3D7_14_v3:352,521..355,754(-)","PF3D7_1409000","10","N/A","N/A","GO:0005515","protein binding","GO:0036265;GO:0106004","RNA (guanine-N7)-methylation;tRNA (guanine-N7)-methylation","GO:0005829;GO:0005634;GO:0043527","cytosol;nucleus;tRNA methyltransferase complex","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1409100","PF3D7_1409100.1","1332","Plasmodium falciparum 3D7","Pf3D7_14_v3:355,859..360,616(+)","PF3D7_1409100","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020011;GO:0005829","apicoplast;cytosol","GO:0008106;GO:0004032;GO:0016491","alcohol dehydrogenase (NADP+) activity;alditol:NADP+ 1-oxidoreductase activity;oxidoreductase activity","N/A","N/A","1.1.1.21 (Aldose reductase)","1.1.1.21 (Aldose reductase)"
"PF3D7_1409200","PF3D7_1409200.1","5446","Plasmodium falciparum 3D7","Pf3D7_14_v3:360,234..362,579(-)","PF3D7_1409200","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1409200","PF3D7_1409200.2","5446","Plasmodium falciparum 3D7","Pf3D7_14_v3:360,234..362,579(-)","PF3D7_1409200","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1409300","PF3D7_1409300.1","3820","Plasmodium falciparum 3D7","Pf3D7_14_v3:362,619..364,640(+)","PF3D7_1409300","10","N/A","N/A","GO:0004190","aspartic-type endopeptidase activity","GO:0006508","proteolysis","GO:0005737","cytoplasm","GO:0004190","aspartic-type endopeptidase activity","GO:0006508;GO:0009410","proteolysis;response to xenobiotic stimulus","3.4.23.- (Aspartic endopeptidases.)","3.4.23.- (Aspartic endopeptidases.)"
"PF3D7_1409400","PF3D7_1409400.1","4944","Plasmodium falciparum 3D7","Pf3D7_14_v3:365,269..367,978(-)","PF3D7_1409400","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0009986;GO:0016021","cell surface;integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1409500","PF3D7_1409500.1","1971","Plasmodium falciparum 3D7","Pf3D7_14_v3:369,422..373,409(+)","PF3D7_1409500","10","GO:0005737","cytoplasm","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1409600","PF3D7_1409600.1","2250","Plasmodium falciparum 3D7","Pf3D7_14_v3:373,950..377,186(+)","PF3D7_1409600","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0005737","cytoplasm","GO:0016868","intramolecular transferase activity, phosphotransferases","N/A","N/A","N/A","N/A"
"PF3D7_1409700","PF3D7_1409700.1","2051","Plasmodium falciparum 3D7","Pf3D7_14_v3:377,013..380,614(-)","PF3D7_1409700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1409800","PF3D7_1409800.1","3145","Plasmodium falciparum 3D7","Pf3D7_14_v3:382,261..386,166(+)","PF3D7_1409800","10","GO:1990904","ribonucleoprotein complex","GO:0003723;GO:0003676;GO:0005515","RNA binding;nucleic acid binding;protein binding","N/A","N/A","GO:0043186;GO:0005737;GO:0005634;GO:1990904","P granule;cytoplasm;nucleus;ribonucleoprotein complex","GO:0003723;GO:0003729","RNA binding;mRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1409900","PF3D7_1409900.1","2521","Plasmodium falciparum 3D7","Pf3D7_14_v3:387,792..392,617(+)","PF3D7_1409900","10","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0004605;GO:0016772","phosphatidate cytidylyltransferase activity;transferase activity, transferring phosphorus-containing groups","GO:0016024","CDP-diacylglycerol biosynthetic process","GO:0005789","endoplasmic reticulum membrane","GO:0004605","phosphatidate cytidylyltransferase activity","GO:0008654","phospholipid biosynthetic process","2.7.7.41 (Phosphatidate cytidylyltransferase)","2.7.7.41 (Phosphatidate cytidylyltransferase)"
"PF3D7_1410000","PF3D7_1410000.1","4709","Plasmodium falciparum 3D7","Pf3D7_14_v3:392,855..394,689(-)","PF3D7_1410000","10","GO:0005634","nucleus","GO:0005515","protein binding","N/A","N/A","GO:0072546","EMC complex","N/A","N/A","GO:0034975","protein folding in endoplasmic reticulum","N/A","N/A"
"PF3D7_1410100","PF3D7_1410100.1","4134","Plasmodium falciparum 3D7","Pf3D7_14_v3:395,877..398,406(+)","PF3D7_1410100","10","GO:0016021","integral component of membrane","GO:0016787","hydrolase activity","N/A","N/A","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1410200","PF3D7_1410200.1","2023","Plasmodium falciparum 3D7","Pf3D7_14_v3:399,105..403,567(+)","PF3D7_1410200","10","N/A","N/A","GO:0005524;GO:0003883","ATP binding;CTP synthase activity","GO:0044210;GO:0006541;GO:0006221","'de novo' CTP biosynthetic process;glutamine metabolic process;pyrimidine nucleotide biosynthetic process","N/A","N/A","GO:0003883;GO:0042802","CTP synthase activity;identical protein binding","GO:0006241;GO:0019856","CTP biosynthetic process;pyrimidine nucleobase biosynthetic process","6.3.4.2 (CTP synthase (glutamine hydrolyzing))","4.2.1.11 (Phosphopyruvate hydratase);6.3.4.2 (CTP synthase (glutamine hydrolyzing));6.3.4.4 (Adenylosuccinate synthase)"
"PF3D7_1410300","PF3D7_1410300.1","77","Plasmodium falciparum 3D7","Pf3D7_14_v3:403,607..418,311(-)","PF3D7_1410300","10","GO:0005576","extracellular region","GO:0005509;GO:0005515;GO:0005198","calcium ion binding;protein binding;structural molecule activity","GO:0007155","cell adhesion","GO:0030686;GO:0005730","90S preribosome;nucleolus","GO:0034511","U3 snoRNA binding","GO:0000480;GO:0000472","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","N/A","N/A"
"PF3D7_1410400","PF3D7_1410400.1","2206","Plasmodium falciparum 3D7","Pf3D7_14_v3:419,442..423,481(+)","PF3D7_1410400","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:1903561;GO:0020020;GO:0005634;GO:0020008;GO:0020003","extracellular vesicle;food vacuole;nucleus;rhoptry;symbiont-containing vacuole","GO:0003723;GO:0005515","RNA binding;protein binding","N/A","N/A","N/A","N/A"
"PF3D7_1410500","PF3D7_1410500.1","5907","Plasmodium falciparum 3D7","Pf3D7_14_v3:423,495..424,842(-)","PF3D7_1410500","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1410600","PF3D7_1410600.1","3365","Plasmodium falciparum 3D7","Pf3D7_14_v3:425,584..429,101(+)","PF3D7_1410600","10","N/A","N/A","GO:0005525;GO:0003924","GTP binding;GTPase activity","N/A","N/A","GO:0005737;GO:0005829;GO:0005850;GO:0005634","cytoplasm;cytosol;eukaryotic translation initiation factor 2 complex;nucleus","GO:0005525;GO:0005515;GO:0003743","GTP binding;protein binding;translation initiation factor activity","GO:0001731;GO:0045903;GO:0006413","formation of translation preinitiation complex;positive regulation of translational fidelity;translational initiation","3.6.5.3 (Protein-synthesizing GTPase)","2.7.7.4 (Sulfate adenylyltransferase);3.6.1.15 (Nucleoside-triphosphate phosphatase);3.6.5.3 (Protein-synthesizing GTPase)"
"PF3D7_1410700","PF3D7_1410700.1","4282","Plasmodium falciparum 3D7","Pf3D7_14_v3:429,125..431,542(-)","PF3D7_1410700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020011;GO:0020020","apicoplast;food vacuole","GO:0003723","RNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1410800","PF3D7_1410800.1","5633","Plasmodium falciparum 3D7","Pf3D7_14_v3:432,899..435,698(+)","PF3D7_1410800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1410900","PF3D7_1410900.1","2617","Plasmodium falciparum 3D7","Pf3D7_14_v3:436,329..440,098(+)","PF3D7_1410900","10","GO:0005737","cytoplasm","N/A","N/A","GO:0042254","ribosome biogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1411000","PF3D7_1411000.1","583","Plasmodium falciparum 3D7","Pf3D7_14_v3:440,206..447,773(+)","PF3D7_1411000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1411000","PF3D7_1411000.2","583","Plasmodium falciparum 3D7","Pf3D7_14_v3:440,206..447,773(+)","PF3D7_1411000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1411100","PF3D7_1411100.1","3908","Plasmodium falciparum 3D7","Pf3D7_14_v3:447,469..451,755(-)","PF3D7_1411100","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0009986;GO:0016021","cell surface;integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1411200","PF3D7_1411200.1","2321","Plasmodium falciparum 3D7","Pf3D7_14_v3:451,761..456,500(-)","PF3D7_1411200","10","GO:0016021","integral component of membrane","GO:0004252","serine-type endopeptidase activity","GO:0006508","proteolysis","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","3.4.21.105 (Rhomboid protease)","3.4.21.- (Serine endopeptidases.);3.4.21.105 (Rhomboid protease)"
"PF3D7_1411300","PF3D7_1411300.1","2931","Plasmodium falciparum 3D7","Pf3D7_14_v3:457,646..461,237(+)","PF3D7_1411300","10","GO:0005737","cytoplasm","GO:0005524;GO:0031072;GO:0008270","ATP binding;heat shock protein binding;zinc ion binding","GO:0006260;GO:0006457;GO:0006950","DNA replication;protein folding;response to stress","GO:0005737;GO:0043231;GO:0031982","cytoplasm;intracellular membrane-bounded organelle;vesicle","GO:0030276","clathrin binding","GO:0072318;GO:0072583;GO:0006898","clathrin coat disassembly;clathrin-dependent endocytosis;receptor-mediated endocytosis","N/A","N/A"
